node_id,label,type,mention_count,record_count
TECH_OBS:compression : 20 / 80,compression : 20 / 80,TECH_OBS,1,1
TECH_OBS:compression at zero psi,compression at zero psi,TECH_OBS,1,1
TECH_OBS:compression below 40 / 80 psi,compression below 40 / 80 psi,TECH_OBS,1,1
TECH_OBS:compression checks 70 / 80,compression checks 70 / 80,TECH_OBS,1,1
TECH_OBS:compression is 30 / 80,compression is 30 / 80,TECH_OBS,1,1
TECH_OBS:compression now 76 / 80,compression now 76 / 80,TECH_OBS,1,1
TECH_OBS:compression still 35 / 80,compression still 35 / 80,TECH_OBS,1,1
TECH_OBS:compressions 55 psi,compressions 55 psi,TECH_OBS,1,1
TECH_OBS:compressions about 20 psi,compressions about 20 psi,TECH_OBS,1,1
TECH_OBS:correct position,correct position,TECH_OBS,1,1
TECH_OBS:drop in rpm,drop in rpm,TECH_OBS,1,1
TECH_OBS:drop of 300 plus rpm,drop of 300 plus rpm,TECH_OBS,1,1
TECH_OBS:drop of 300 rpm,drop of 300 rpm,TECH_OBS,1,1
TECH_OBS:drops 100 rpm,drops 100 rpm,TECH_OBS,1,1
TECH_OBS:dry clearance,dry clearance,TECH_OBS,1,1
TECH_OBS:dry tappet clearance within specs,dry tappet clearance within specs,TECH_OBS,1,1
TECH_OBS:egt ' s,egt ' s,TECH_OBS,1,1
TECH_OBS:egt - cht - static rpm - idl,egt - cht - static rpm - idl,TECH_OBS,1,1
TECH_OBS:every 4 - 5 seconds,every 4 - 5 seconds,TECH_OBS,1,1
TECH_OBS:first 2 seconds,first 2 seconds,TECH_OBS,1,1
TECH_OBS:fuel pressure 32 - 33,fuel pressure 32 - 33,TECH_OBS,1,1
TECH_OBS:full throttle operati,full throttle operati,TECH_OBS,1,1
TECH_OBS:gap facing down,gap facing down,TECH_OBS,1,1
TECH_OBS:greater than 200 degrees fahrenheit warmer than other cylinders,greater than 200 degrees fahrenheit warmer than other cylinders,TECH_OBS,1,1
TECH_OBS:head temperature would jump 150 degrees fahrenheit,head temperature would jump 150 degrees fahrenheit,TECH_OBS,1,1
TECH_OBS:head temps,head temps,TECH_OBS,1,1
TECH_OBS:highest number seen was 2740,highest number seen was 2740,TECH_OBS,1,1
TECH_OBS:highest recording,highest recording,TECH_OBS,1,1
TECH_OBS:highest rpm found was 28,highest rpm found was 28,TECH_OBS,1,1
TECH_OBS:hover higher that 2 feet,hover higher that 2 feet,TECH_OBS,1,1
TECH_OBS:idle at 1700 rpm,idle at 1700 rpm,TECH_OBS,1,1
TECH_OBS:idle at 970 rpm,idle at 970 rpm,TECH_OBS,1,1
TECH_OBS:idle inches up inches to specs,idle inches up inches to specs,TECH_OBS,1,1
TECH_OBS:idle indicating 650 rpm,idle indicating 650 rpm,TECH_OBS,1,1
TECH_OBS:idle override speed was 1300,idle override speed was 1300,TECH_OBS,1,1
TECH_OBS:idle setting within ma,idle setting within ma,TECH_OBS,1,1
TECH_OBS:idle speed 1650 rpm,idle speed 1650 rpm,TECH_OBS,1,1
TECH_OBS:idle speed at 780 rpm,idle speed at 780 rpm,TECH_OBS,1,1
TECH_OBS:idle was at 800 rpm,idle was at 800 rpm,TECH_OBS,1,1
TECH_OBS:idled normal,idled normal,TECH_OBS,1,1
TECH_OBS:idles at approximately 1000 rpm,idles at approximately 1000 rpm,TECH_OBS,1,1
TECH_OBS:indicated zero psi,indicated zero psi,TECH_OBS,1,1
TECH_OBS:lash,lash,TECH_OBS,1,1
TECH_OBS:last 2 da,last 2 da,TECH_OBS,1,1
TECH_OBS:less than 5 % requirements,less than 5 % requirements,TECH_OBS,1,1
TECH_OBS:lifter clearance,lifter clearance,TECH_OBS,1,1
TECH_OBS:lmp,lmp,TECH_OBS,1,1
TECH_OBS:low n 2 conditions,low n 2 conditions,TECH_OBS,1,1
TECH_OBS:m volts dropped to 26,m volts dropped to 26,TECH_OBS,1,1
TECH_OBS:magneto timing,magneto timing,TECH_OBS,1,1
TECH_OBS:manifold pressure,manifold pressure,TECH_OBS,1,1
TECH_OBS:manifold psi,manifold psi,TECH_OBS,1,1
TECH_OBS:max overspeed of 2702,max overspeed of 2702,TECH_OBS,1,1
TECH_OBS:max overspeed was 2617 rpm,max overspeed was 2617 rpm,TECH_OBS,1,1
TECH_OBS:max rpm,max rpm,TECH_OBS,1,1
TECH_OBS:max rpm insp,max rpm insp,TECH_OBS,1,1
TECH_OBS:max rpm of 2739 . 8,max rpm of 2739 . 8,TECH_OBS,1,1
TECH_OBS:max rpm to be less than 5 % rate,max rpm to be less than 5 % rate,TECH_OBS,1,1
TECH_OBS:mixture rise,mixture rise,TECH_OBS,1,1
TECH_OBS:mixture settings,mixture settings,TECH_OBS,1,1
TECH_OBS:momentary rpm of 2733 . 7,momentary rpm of 2733 . 7,TECH_OBS,1,1
TECH_OBS:momentary rpm of 2772 . 5,momentary rpm of 2772 . 5,TECH_OBS,1,1
TECH_OBS:n 1 rpm,n 1 rpm,TECH_OBS,1,1
TECH_OBS:next due 7 / 31 / 17,next due 7 / 31 / 17,TECH_OBS,1,1
TECH_OBS:no more than 10 seconds,no more than 10 seconds,TECH_OBS,1,1
TECH_OBS:number 2 and 3 egt ' s,number 2 and 3 egt ' s,TECH_OBS,1,1
TECH_OBS:oil pressure,oil pressure,TECH_OBS,2,1
TECH_OBS:oil pressure 89 psi,oil pressure 89 psi,TECH_OBS,1,1
TECH_OBS:oil pressure readings,oil pressure readings,TECH_OBS,1,1
TECH_OBS:oil psi,oil psi,TECH_OBS,1,1
TECH_OBS:once,once,TECH_OBS,1,1
TECH_OBS:operating parameters,operating parameters,TECH_OBS,1,1
TECH_OBS:operating temperatures,operating temperatures,TECH_OBS,1,1
TECH_OBS:over 400 degrees,over 400 degrees,TECH_OBS,1,1
TECH_OBS:over ride speed was 1225 rpm,over ride speed was 1225 rpm,TECH_OBS,1,1
TECH_OBS:overspeed threshold,overspeed threshold,TECH_OBS,1,1
TECH_OBS:power,power,TECH_OBS,1,1
TECH_OBS:pressure came up to 65 / 80 psi,pressure came up to 65 / 80 psi,TECH_OBS,1,1
TECH_OBS:pressure low,pressure low,TECH_OBS,1,1
TECH_OBS:pressures,pressures,TECH_OBS,1,1
TECH_OBS:proper gap,proper gap,TECH_OBS,1,1
TECH_OBS:rated engine speed,rated engine speed,TECH_OBS,1,1
TECH_OBS:rpm 200 rise,rpm 200 rise,TECH_OBS,1,1
TECH_OBS:rpm 2700 for 2 sec,rpm 2700 for 2 sec,TECH_OBS,1,1
TECH_OBS:rpm 2740,rpm 2740,TECH_OBS,1,1
TECH_OBS:rpm found to 2703 . 4,rpm found to 2703 . 4,TECH_OBS,1,1
TECH_OBS:rpm found was 28,rpm found was 28,TECH_OBS,1,1
TECH_OBS:rpm got as low as 530,rpm got as low as 530,TECH_OBS,1,1
TECH_OBS:rpm of 2720,rpm of 2720,TECH_OBS,1,1
TECH_OBS:rpm over 1000,rpm over 1000,TECH_OBS,1,1
TECH_OBS:rpm reached 2720,rpm reached 2720,TECH_OBS,1,1
TECH_OBS:rpm reached 2760,rpm reached 2760,TECH_OBS,1,1
TECH_OBS:rpm reached 2770,rpm reached 2770,TECH_OBS,1,1
TECH_OBS:rpm to reach 2723,rpm to reach 2723,TECH_OBS,1,1
TECH_OBS:rpm was 1700,rpm was 1700,TECH_OBS,1,1
TECH_OBS:rpm was 2740 for 3 seconds,rpm was 2740 for 3 seconds,TECH_OBS,1,1
TECH_OBS:rpm was constant,rpm was constant,TECH_OBS,1,1
TECH_OBS:run out below . 001,run out below . 001,TECH_OBS,1,1
TECH_OBS:several hours,several hours,TECH_OBS,1,1
TECH_OBS:speed did not exceed 5 %,speed did not exceed 5 %,TECH_OBS,1,1
TECH_OBS:speed limitations,speed limitations,TECH_OBS,1,1
TECH_OBS:squeeze,squeeze,TECH_OBS,1,1
TECH_OBS:started normal,started normal,TECH_OBS,1,1
TECH_OBS:static 2340 at 12 . 1 ground pressure,static 2340 at 12 . 1 ground pressure,TECH_OBS,1,1
TECH_OBS:static full rpm,static full rpm,TECH_OBS,1,1
TECH_OBS:temperat,temperat,TECH_OBS,1,1
TECH_OBS:tire pressures,tire pressures,TECH_OBS,1,1
TECH_OBS:torque,torque,TECH_OBS,1,1
TECH_OBS:ultrasonically,ultrasonically,TECH_OBS,1,1
TECH_OBS:valve clearan,valve clearan,TECH_OBS,1,1
TECH_OBS:valve guide clearance,valve guide clearance,TECH_OBS,1,1
TECH_OBS:within normal range,within normal range,TECH_OBS,1,1
TECH_OBS:zero co,zero co,TECH_OBS,1,1
