source,relation,target,record_count
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:rocker oil return lines,1
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:rocker screw,1
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:rocker shaft cylinder,1
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:rocker shaft plug,1
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:rods,1
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:rubber seal,1
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:safety wire,1
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:seal black,1
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:seal support,1
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:sid,1
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:sling point,1
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:sling point bolt,1
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:sniffler valve,1
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:spark plug access hole,1
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:spring wire,1
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:stack,1
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:starter,1
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:starter generator,1
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:starter generator air vent,1
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:starter wire,1
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:tabs,1
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:thread,1
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:throttle,1
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:thrust button,1
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:thrust buttons,1
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:top end,1
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:vacuum pump,1
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:valve cover gasket,1
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:valves,1
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:vent tubes,1
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:wire strap,1
MAINT_ITEM:engine,HAS_PART,MAINT_ITEM:wiring clamp,1
MAINT_ITEM:engine baffling,HAS_PART,MAINT_ITEM:baffling,1
MAINT_ITEM:engine baffling,HAS_PART,MAINT_ITEM:connection wire,1
MAINT_ITEM:engine baffling,HAS_PART,MAINT_ITEM:engine,1
MAINT_ITEM:engine baffling,HAS_PART,MAINT_ITEM:rivets,1
MAINT_ITEM:engine baffling,HAS_PART,MAINT_ITEM:seals,1
MAINT_ITEM:engine breather fitting,HAS_PART,MAINT_ITEM:o - ring,1
MAINT_ITEM:engine case,HAS_PART,MAINT_ITEM:case,1
MAINT_ITEM:engine case,HAS_PART,MAINT_ITEM:support,1
MAINT_ITEM:engine drain line,HAS_PART,MAINT_ITEM:adel clamps,1
MAINT_ITEM:engine drain line,HAS_PART,MAINT_ITEM:drain line,1
MAINT_ITEM:engine gasket,HAS_PART,MAINT_ITEM:gasket,1
MAINT_ITEM:engine ground cable,HAS_PART,MAINT_ITEM:ground cable,1
MAINT_ITEM:engine mount,HAS_PART,MAINT_ITEM:adel clamp,1
MAINT_ITEM:engines,HAS_PART,MAINT_ITEM:baffle seals,1
MAINT_ITEM:engines,HAS_PART,MAINT_ITEM:baffles,1
MAINT_ITEM:engines,HAS_PART,MAINT_ITEM:baffles seals,1
MAINT_ITEM:engines,HAS_PART,MAINT_ITEM:cylinder,1
MAINT_ITEM:engines,HAS_PART,MAINT_ITEM:firewall,1
MAINT_ITEM:engines,HAS_PART,MAINT_ITEM:screws,1
MAINT_ITEM:engines,HAS_PART,MAINT_ITEM:valve covers,1
MAINT_ITEM:engines,HAS_PART,MAINT_ITEM:washers,1
MAINT_ITEM:exhaust,HAS_PART,MAINT_ITEM:intake tube assembly,1
MAINT_ITEM:exhaust tube,HAS_PART,MAINT_ITEM:bolt,1
MAINT_ITEM:exhaust valve,HAS_PART,MAINT_ITEM:push rod,1
MAINT_ITEM:firewall,HAS_PART,MAINT_ITEM:battery box,1
MAINT_ITEM:firewall,HAS_PART,MAINT_ITEM:bolts,1
MAINT_ITEM:firewall,HAS_PART,MAINT_ITEM:frame,1
MAINT_ITEM:firewall,HAS_PART,MAINT_ITEM:grounding points,1
MAINT_ITEM:firewall,HAS_PART,MAINT_ITEM:grounding straps,1
MAINT_ITEM:firewall,HAS_PART,MAINT_ITEM:rivnut,1
MAINT_ITEM:flange bolt,HAS_PART,MAINT_ITEM:nut,1
MAINT_ITEM:frame,HAS_PART,MAINT_ITEM:bolts,1
MAINT_ITEM:frame,HAS_PART,MAINT_ITEM:firewall,1
MAINT_ITEM:front baffling,HAS_PART,MAINT_ITEM:black seal,1
MAINT_ITEM:fuel,HAS_PART,MAINT_ITEM:baffle seal,1
MAINT_ITEM:fuel injector,HAS_PART,MAINT_ITEM:screen,1
MAINT_ITEM:fuel injector lines,HAS_PART,MAINT_ITEM:standoff,1
MAINT_ITEM:fuel line,HAS_PART,MAINT_ITEM:adel clamps,1
MAINT_ITEM:gaskets,HAS_PART,MAINT_ITEM:3 gaskets,1
MAINT_ITEM:gauge,HAS_PART,MAINT_ITEM:lamp,1
MAINT_ITEM:governor 4 turns coun,HAS_PART,MAINT_ITEM:adjustment screw,1
MAINT_ITEM:grounding strap,HAS_PART,MAINT_ITEM:bolt,1
MAINT_ITEM:grounding strap,HAS_PART,MAINT_ITEM:bolts,1
MAINT_ITEM:grounding straps,HAS_PART,MAINT_ITEM:bolts,1
MAINT_ITEM:grounding wire,HAS_PART,MAINT_ITEM:bolt,1
MAINT_ITEM:ignition,HAS_PART,MAINT_ITEM:leads,1
MAINT_ITEM:induction,HAS_PART,MAINT_ITEM:black seal,1
MAINT_ITEM:inner cylinder,HAS_PART,MAINT_ITEM:baffle tie rod,1
MAINT_ITEM:inner cylinder,HAS_PART,MAINT_ITEM:cylinder,1
MAINT_ITEM:inspection panel,HAS_PART,MAINT_ITEM:screw,1
MAINT_ITEM:intake,HAS_PART,MAINT_ITEM:baffle seal,1
MAINT_ITEM:intake,HAS_PART,MAINT_ITEM:black seal,1
MAINT_ITEM:intake,HAS_PART,MAINT_ITEM:bolt,1
MAINT_ITEM:intake,HAS_PART,MAINT_ITEM:bolt hole,1
MAINT_ITEM:intake,HAS_PART,MAINT_ITEM:bolts,1
MAINT_ITEM:intake,HAS_PART,MAINT_ITEM:clamp,1
MAINT_ITEM:intake,HAS_PART,MAINT_ITEM:push rod tube seal,1
MAINT_ITEM:intake,HAS_PART,MAINT_ITEM:threads,1
MAINT_ITEM:intake air filter frame,HAS_PART,MAINT_ITEM:seal,1
MAINT_ITEM:intake cylinder,HAS_PART,MAINT_ITEM:cylinder,1
MAINT_ITEM:intake filter housing,HAS_PART,MAINT_ITEM:seal,1
MAINT_ITEM:intake tube,HAS_PART,MAINT_ITEM:bolt,1
MAINT_ITEM:intake tube,HAS_PART,MAINT_ITEM:clamp,1
MAINT_ITEM:intake tube,HAS_PART,MAINT_ITEM:intake tube attachment groove,1
MAINT_ITEM:intake tube,HAS_PART,MAINT_ITEM:push rod seals,1
MAINT_ITEM:intakes,HAS_PART,MAINT_ITEM:bolts,1
MAINT_ITEM:intercylinder baffle support rod,HAS_PART,MAINT_ITEM:baffle support rod,1
MAINT_ITEM:inventory engine,HAS_PART,MAINT_ITEM:intake tube,1
MAINT_ITEM:lines,HAS_PART,MAINT_ITEM:plug wiring,1
MAINT_ITEM:magneto,HAS_PART,MAINT_ITEM:case,1
MAINT_ITEM:magneto,HAS_PART,MAINT_ITEM:stud,1
MAINT_ITEM:mount bracket,HAS_PART,MAINT_ITEM:baffle cylinder,1
MAINT_ITEM:mount bracket,HAS_PART,MAINT_ITEM:rivet,1
MAINT_ITEM:muffler baffle,HAS_PART,MAINT_ITEM:hardware,1
MAINT_ITEM:muffler intake,HAS_PART,MAINT_ITEM:baffle seal,1
MAINT_ITEM:nacelle vent,HAS_PART,MAINT_ITEM:flange,1
MAINT_ITEM:oil baffle cooler bracket,HAS_PART,MAINT_ITEM:clip,1
MAINT_ITEM:oil cooler,HAS_PART,MAINT_ITEM:adel clamp,1
MAINT_ITEM:oil cooler,HAS_PART,MAINT_ITEM:aluminum fittings,1
MAINT_ITEM:oil cooler,HAS_PART,MAINT_ITEM:baffle corner,1
MAINT_ITEM:oil cooler,HAS_PART,MAINT_ITEM:baffling,1
MAINT_ITEM:oil cooler,HAS_PART,MAINT_ITEM:bracket support,1
MAINT_ITEM:oil cooler,HAS_PART,MAINT_ITEM:cylinder bracket,1
MAINT_ITEM:oil cooler,HAS_PART,MAINT_ITEM:fins,1
MAINT_ITEM:oil cooler,HAS_PART,MAINT_ITEM:fod,1
MAINT_ITEM:oil cooler,HAS_PART,MAINT_ITEM:lifting eye bracket,1
MAINT_ITEM:oil cooler,HAS_PART,MAINT_ITEM:line,1
MAINT_ITEM:oil cooler,HAS_PART,MAINT_ITEM:mounting baffle,1
MAINT_ITEM:oil cooler,HAS_PART,MAINT_ITEM:oil line,1
MAINT_ITEM:oil cooler,HAS_PART,MAINT_ITEM:sealant,1
MAINT_ITEM:oil cooler,HAS_PART,MAINT_ITEM:weather stripping,1
MAINT_ITEM:oil cooler flange,HAS_PART,MAINT_ITEM:bolt,1
MAINT_ITEM:oil cooler lines,HAS_PART,MAINT_ITEM:lacing cord,1
MAINT_ITEM:oil cooler shroud,HAS_PART,MAINT_ITEM:screw,1
MAINT_ITEM:oil coolers,HAS_PART,MAINT_ITEM:cowl,1
MAINT_ITEM:oil dipstick,HAS_PART,MAINT_ITEM:screw,1
MAINT_ITEM:oil dipstick oil stick,HAS_PART,MAINT_ITEM:oil stick,1
MAINT_ITEM:oil drain line,HAS_PART,MAINT_ITEM:clamps,1
MAINT_ITEM:oil drain line,HAS_PART,MAINT_ITEM:hose clamps,1
MAINT_ITEM:oil filler tube,HAS_PART,MAINT_ITEM:screw,1
MAINT_ITEM:oil line,HAS_PART,MAINT_ITEM:90 degree adel clamp bracket,1
MAINT_ITEM:oil line,HAS_PART,MAINT_ITEM:adel clamp,1
MAINT_ITEM:oil line,HAS_PART,MAINT_ITEM:adel clamp bracket,1
MAINT_ITEM:oil line,HAS_PART,MAINT_ITEM:bracket,1
MAINT_ITEM:oil line,HAS_PART,MAINT_ITEM:oil cooler,1
MAINT_ITEM:oil line,HAS_PART,MAINT_ITEM:oil line 90 degree adel clamp bracket,1
MAINT_ITEM:oil line 90 degree adel clamp bracket,HAS_PART,MAINT_ITEM:adel clamp bracket,1
MAINT_ITEM:oil pan,HAS_PART,MAINT_ITEM:wires,1
MAINT_ITEM:oil pressure line,HAS_PART,MAINT_ITEM:support bracket,1
MAINT_ITEM:oil return,HAS_PART,MAINT_ITEM:clamps,1
MAINT_ITEM:oil return,HAS_PART,MAINT_ITEM:oil return like clamps,1
MAINT_ITEM:oil return like clamps,HAS_PART,MAINT_ITEM:clamps,1
MAINT_ITEM:oil return line,HAS_PART,MAINT_ITEM:clam,1
MAINT_ITEM:oil return line,HAS_PART,MAINT_ITEM:hose clamps,1
MAINT_ITEM:oil return lines,HAS_PART,MAINT_ITEM:clamps,1
MAINT_ITEM:oil return tube,HAS_PART,MAINT_ITEM:hose clamps,1
MAINT_ITEM:pan drain line cluster,HAS_PART,MAINT_ITEM:adel clamps,1
MAINT_ITEM:pd,HAS_PART,MAINT_ITEM:rivets,1
MAINT_ITEM:pilots seat,HAS_PART,MAINT_ITEM:cable sheath,1
MAINT_ITEM:plugs,HAS_PART,MAINT_ITEM:plugs safety,1
MAINT_ITEM:plugs,HAS_PART,MAINT_ITEM:plugs safety wire,1
MAINT_ITEM:plugs,HAS_PART,MAINT_ITEM:safety wire,1
MAINT_ITEM:plugs safety,HAS_PART,MAINT_ITEM:plugs,1
MAINT_ITEM:possible,HAS_PART,MAINT_ITEM:cylinder,1
MAINT_ITEM:possible,HAS_PART,MAINT_ITEM:oil seal,1
MAINT_ITEM:primer line,HAS_PART,MAINT_ITEM:adel clamp,1
MAINT_ITEM:primer line,HAS_PART,MAINT_ITEM:clamp,1
MAINT_ITEM:primer line,HAS_PART,MAINT_ITEM:cylinder,1
MAINT_ITEM:primer line clamp,HAS_PART,MAINT_ITEM:clamp,1
MAINT_ITEM:primer line clamp,HAS_PART,MAINT_ITEM:primer line,1
MAINT_ITEM:propeller,HAS_PART,MAINT_ITEM:baffle,1
MAINT_ITEM:propeller,HAS_PART,MAINT_ITEM:rivets,1
MAINT_ITEM:propeller governors,HAS_PART,MAINT_ITEM:baffle seals,1
MAINT_ITEM:push rod tube,HAS_PART,MAINT_ITEM:adel clamp,1
MAINT_ITEM:push rod tube,HAS_PART,MAINT_ITEM:rivet,1
MAINT_ITEM:push rod tube,HAS_PART,MAINT_ITEM:rubber,1
MAINT_ITEM:push rod tube,HAS_PART,MAINT_ITEM:seals,1
MAINT_ITEM:push rod tube,HAS_PART,MAINT_ITEM:washer,1
MAINT_ITEM:rivets,HAS_PART,MAINT_ITEM:baffle seal,1
MAINT_ITEM:rocker box,HAS_PART,MAINT_ITEM:gasket,1
MAINT_ITEM:rocker box,HAS_PART,MAINT_ITEM:screws,1
MAINT_ITEM:rocker box cover,HAS_PART,MAINT_ITEM:screw,1
MAINT_ITEM:rocker cover,HAS_PART,MAINT_ITEM:egt standoff,1
MAINT_ITEM:rocker cover,HAS_PART,MAINT_ITEM:gasket,1
MAINT_ITEM:rocker cover,HAS_PART,MAINT_ITEM:gaskets,1
MAINT_ITEM:rocker cover,HAS_PART,MAINT_ITEM:rocker shaft plugs,1
MAINT_ITEM:rocker cover gasket cylinder,HAS_PART,MAINT_ITEM:rocker cover gasket,1
MAINT_ITEM:rocker covers,HAS_PART,MAINT_ITEM:engs,1
MAINT_ITEM:rocker covers,HAS_PART,MAINT_ITEM:hardware,1
MAINT_ITEM:rocker covers,HAS_PART,MAINT_ITEM:screw,1
MAINT_ITEM:rocker drain line,HAS_PART,MAINT_ITEM:clamp,1
MAINT_ITEM:rocker drains,HAS_PART,MAINT_ITEM:hose clamps,1
MAINT_ITEM:rubber drain lines,HAS_PART,MAINT_ITEM:clamps,1
MAINT_ITEM:rubber hose section,HAS_PART,MAINT_ITEM:clamps,1
MAINT_ITEM:screen,HAS_PART,MAINT_ITEM:fuel injector,1
MAINT_ITEM:screw bracket,HAS_PART,MAINT_ITEM:baffle,1
MAINT_ITEM:screw bracket,HAS_PART,MAINT_ITEM:rivets,1
MAINT_ITEM:scroll,HAS_PART,MAINT_ITEM:flitter tube,1
MAINT_ITEM:seal,HAS_PART,MAINT_ITEM:rivet,1
MAINT_ITEM:seal,HAS_PART,MAINT_ITEM:rivets,1
MAINT_ITEM:seal black,HAS_PART,MAINT_ITEM:seal,1
MAINT_ITEM:spark plug,HAS_PART,MAINT_ITEM:access plug,1
MAINT_ITEM:spark plug,HAS_PART,MAINT_ITEM:baffle hole plugs,1
MAINT_ITEM:spark plug,HAS_PART,MAINT_ITEM:baffle plug,1
MAINT_ITEM:spark plug,HAS_PART,MAINT_ITEM:hole plugs,1
MAINT_ITEM:spark plug,HAS_PART,MAINT_ITEM:spark plug baffle plugs,1
MAINT_ITEM:spark plug,HAS_PART,MAINT_ITEM:spark plug cap,1
MAINT_ITEM:spine,HAS_PART,MAINT_ITEM:bolt,1
MAINT_ITEM:standoff,HAS_PART,MAINT_ITEM:fuel line,1
MAINT_ITEM:starter,HAS_PART,MAINT_ITEM:cap,1
MAINT_ITEM:starter generator,HAS_PART,MAINT_ITEM:air vent,1
MAINT_ITEM:starter generator,HAS_PART,MAINT_ITEM:cowl,1
MAINT_ITEM:starter generator,HAS_PART,MAINT_ITEM:starter generator air vent,1
MAINT_ITEM:starter generator air vent,HAS_PART,MAINT_ITEM:air vent,1
MAINT_ITEM:starter generator air vent,HAS_PART,MAINT_ITEM:starter generator,1
MAINT_ITEM:support,HAS_PART,MAINT_ITEM:baffle,1
MAINT_ITEM:support,HAS_PART,MAINT_ITEM:rivets,1
MAINT_ITEM:support,HAS_PART,MAINT_ITEM:rod,1
MAINT_ITEM:support bracket,HAS_PART,MAINT_ITEM:fuel flow transducer wire,1
MAINT_ITEM:throttle linkage dog bone,HAS_PART,MAINT_ITEM:dog bone,1
MAINT_ITEM:upper baffle,HAS_PART,MAINT_ITEM:patch,1
MAINT_ITEM:upper baffling,HAS_PART,MAINT_ITEM:cylinder,1
MAINT_ITEM:vacuum pump,HAS_PART,MAINT_ITEM:seal,1
MAINT_ITEM:vacuum tube,HAS_PART,MAINT_ITEM:oil cooler line,1
MAINT_ITEM:wire bundle,HAS_PART,MAINT_ITEM:clamp,1
MAINT_ITEM:wrench,HAS_PART,MAINT_ITEM:bolt,1
ABN_PROC:abnormal vib,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:accidentally oversped,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:air noted and observed out of exhaust,ISSUE_ON_ITEM,MAINT_ITEM:cylinder,1
ABN_PROC:almost quit,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:audible rpm drop,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:audible rpm loss,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:backed off,ISSUE_ON_ITEM,MAINT_ITEM:oil cooler bolt,1
FAULT:bad,ISSUE_ON_ITEM,MAINT_ITEM:baffle button plug,1
FAULT:bad,ISSUE_ON_ITEM,MAINT_ITEM:baffle snap plugs,1
FAULT:bad,ISSUE_ON_ITEM,MAINT_ITEM:baffle tie rods,1
FAULT:bad,ISSUE_ON_ITEM,MAINT_ITEM:cylinder,1
FAULT:bad,ISSUE_ON_ITEM,MAINT_ITEM:rivets,1
ABN_PROC:barely capable,ISSUE_ON_ITEM,MAINT_ITEM:aircraft,1
ABN_PROC:began to leak,ISSUE_ON_ITEM,MAINT_ITEM:aircraft,1
ABN_PROC:began to leak large,ISSUE_ON_ITEM,MAINT_ITEM:aircraft,1
FAULT:bend,ISSUE_ON_ITEM,MAINT_ITEM:baffle tensioner wire,1
FAULT:bent,ISSUE_ON_ITEM,MAINT_ITEM:bush rod,1
FAULT:bent,ISSUE_ON_ITEM,MAINT_ITEM:exhaust valve,1
FAULT:bent,ISSUE_ON_ITEM,MAINT_ITEM:flange,1
MAINT_ITEM:black baffle seal,ISSUE_ON_ITEM,MAINT_ITEM:baffle seal,1
FAULT:blocked,ISSUE_ON_ITEM,MAINT_ITEM:baffle blast tube,1
FAULT:blocked,ISSUE_ON_ITEM,MAINT_ITEM:breather tube,1
ABN_PROC:blown out,ISSUE_ON_ITEM,MAINT_ITEM:oil cooler,1
FAULT:bore damaged,ISSUE_ON_ITEM,MAINT_ITEM:piston pin,1
ABN_PROC:bounces,ISSUE_ON_ITEM,MAINT_ITEM:cht needle,1
ABN_PROC:break - in,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:briefly lose,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
FAULT:broke,ISSUE_ON_ITEM,MAINT_ITEM:tie rod,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:90 degree adel clamp bracket,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:adel clamp,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:adel clamp bracket,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:angle,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:baffle attach plate,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:baffle brace,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:baffle bracket,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:baffle button plug,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:baffle connecting rod,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:baffle connection rod,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:baffle connector rod,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:baffle fastener,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:baffle mounting bracket,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:baffle outer tie,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:baffle plugs tangs,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:baffle rivet,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:baffle safety wire,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:baffle seal rivet,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:baffle support,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:baffle support rod cylinder,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:baffle tension cable,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:baffle tension rod,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:baffle tie spring,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:baffle wire,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:baffle wire holder,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:baffle wire spring,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:baffle wire standoff,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:baffles,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:baffling conection wire,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:baffling support bracket,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:cam lock,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:cht / egt wire anchor,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:clamp,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:cover screw,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:crosstie,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:cylinder,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:cylinder baffling connecting rod,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:egt standoff,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:egt wire probe standoffs,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:fasteners,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:harness anchors,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:harness clamp,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:ignition lead lacing core,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:ignition lead standoff,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:inlet screen wire,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:inner baffle spring,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:intake gasket,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:interbaffle rod fastener,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:intercylinder baffle,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:intercylinder baffle connecting rod,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:intercylinder baffle support rod,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:lifting eye bracket,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:oil cooler hose bracket,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:oil line 90 degree adel clamp bracket,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:phenolic spacers,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:rocker cover thrust button,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:rocker cover thrust buttons,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:rocker shaft plugs,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:rocker shaft thrust plug,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:safety wire,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:spring wire,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:stack,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:standby assembly,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:tie rod,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:tywrap,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:valve tube,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:wiring harness support bracket,1
FAULT:broken,ISSUE_ON_ITEM,MAINT_ITEM:wiring holder,1
FAULT:broken off,ISSUE_ON_ITEM,MAINT_ITEM:tab,1
FAULT:broken off,ISSUE_ON_ITEM,MAINT_ITEM:tabs,1
FAULT:broken off,ISSUE_ON_ITEM,MAINT_ITEM:tangs,1
FAULT:burned,ISSUE_ON_ITEM,MAINT_ITEM:exhaust valve,1
FAULT:burned / sooted,ISSUE_ON_ITEM,MAINT_ITEM:cowl,1
FAULT:burnt,ISSUE_ON_ITEM,MAINT_ITEM:exhaust va,1
FAULT:burnt,ISSUE_ON_ITEM,MAINT_ITEM:valve,1
ABN_PROC:but ran very rough,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:came apart,ISSUE_ON_ITEM,MAINT_ITEM:exhaust lifter plunger assembly,1
ACTION:canned,ISSUE_ON_ITEM,MAINT_ITEM:intake tube,1
FAULT:chafed,ISSUE_ON_ITEM,MAINT_ITEM:baffle,1
FAULT:chafed,ISSUE_ON_ITEM,MAINT_ITEM:baffle seal,1
FAULT:chafed,ISSUE_ON_ITEM,MAINT_ITEM:exciter lead,1
FAULT:chafed,ISSUE_ON_ITEM,MAINT_ITEM:oil drain tubes,1
FAULT:chafed,ISSUE_ON_ITEM,MAINT_ITEM:vent tubes,1
ABN_PROC:chafing,ISSUE_ON_ITEM,MAINT_ITEM:air filter box,1
ABN_PROC:chafing,ISSUE_ON_ITEM,MAINT_ITEM:air filter box cam lock nutpl,1
ABN_PROC:chafing,ISSUE_ON_ITEM,MAINT_ITEM:baffle screw,1
ABN_PROC:chafing,ISSUE_ON_ITEM,MAINT_ITEM:baffle screws,1
ABN_PROC:chafing,ISSUE_ON_ITEM,MAINT_ITEM:baffle spring,1
ABN_PROC:chafing,ISSUE_ON_ITEM,MAINT_ITEM:baffle tension wire,1
ABN_PROC:chafing,ISSUE_ON_ITEM,MAINT_ITEM:baffle wire,1
ABN_PROC:chafing,ISSUE_ON_ITEM,MAINT_ITEM:baffling seal,1
ABN_PROC:chafing,ISSUE_ON_ITEM,MAINT_ITEM:bleed air duct,1
ABN_PROC:chafing,ISSUE_ON_ITEM,MAINT_ITEM:bleed air line,1
ABN_PROC:chafing,ISSUE_ON_ITEM,MAINT_ITEM:cooling hose,1
ABN_PROC:chafing,ISSUE_ON_ITEM,MAINT_ITEM:cowl,1
ABN_PROC:chafing,ISSUE_ON_ITEM,MAINT_ITEM:exhaust shroud,1
ABN_PROC:chafing,ISSUE_ON_ITEM,MAINT_ITEM:inches bat inches cable,1
ABN_PROC:chafing,ISSUE_ON_ITEM,MAINT_ITEM:intake screen panel,1
ABN_PROC:chafing,ISSUE_ON_ITEM,MAINT_ITEM:intercylinder baffle tension wire,1
ABN_PROC:chafing,ISSUE_ON_ITEM,MAINT_ITEM:muffler heat shroud,1
