source,relation,target,record_count
ABN_PROC:rubbing,ISSUE_ON_ITEM,MAINT_ITEM:push rod tube,1
ABN_PROC:rubbing diagonal,ISSUE_ON_ITEM,MAINT_ITEM:lowest part,1
ABN_PROC:rubbing together,ISSUE_ON_ITEM,MAINT_ITEM:oil cooler line,1
ABN_PROC:rubbing together,ISSUE_ON_ITEM,MAINT_ITEM:vacuum tube,1
ABN_PROC:run rough anytim,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:run rough momentarily,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:running . extremely roug,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:running rough,ISSUE_ON_ITEM,MAINT_ITEM:cylinder,1
ABN_PROC:running very clean,ISSUE_ON_ITEM,MAINT_ITEM:cylinder,1
ABN_PROC:runs very rough,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
MAINT_ITEM:safety wire,ISSUE_ON_ITEM,MAINT_ITEM:plugs,1
FAULT:scored,ISSUE_ON_ITEM,MAINT_ITEM:push rod end,1
FAULT:scored,ISSUE_ON_ITEM,MAINT_ITEM:push rods,1
FAULT:scratch,ISSUE_ON_ITEM,MAINT_ITEM:baffle,1
ABN_PROC:seeping,ISSUE_ON_ITEM,MAINT_ITEM:backbone bolts,1
ABN_PROC:seeping,ISSUE_ON_ITEM,MAINT_ITEM:rocker box covers,1
ABN_PROC:seeping,ISSUE_ON_ITEM,MAINT_ITEM:rocker cover gasket,1
ABN_PROC:seeping,ISSUE_ON_ITEM,MAINT_ITEM:rocker cover gaskets,1
ABN_PROC:shakes violently,ISSUE_ON_ITEM,MAINT_ITEM:cylinder,1
ABN_PROC:shaking,ISSUE_ON_ITEM,MAINT_ITEM:magneto,1
FAULT:sheared,ISSUE_ON_ITEM,MAINT_ITEM:baffle mount,1
FAULT:sheared,ISSUE_ON_ITEM,MAINT_ITEM:baffle rivets,1
FAULT:sheared,ISSUE_ON_ITEM,MAINT_ITEM:baffle support bracket,1
FAULT:sheared,ISSUE_ON_ITEM,MAINT_ITEM:baffling bracket,1
FAULT:sheared,ISSUE_ON_ITEM,MAINT_ITEM:mount bracket,1
ABN_PROC:shroud opening,ISSUE_ON_ITEM,MAINT_ITEM:baffle,1
ABN_PROC:shroud opening,ISSUE_ON_ITEM,MAINT_ITEM:muffler,1
ABN_PROC:shutdown when,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:shuttered,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:significant vibratio,ISSUE_ON_ITEM,MAINT_ITEM:egt,1
ABN_PROC:significant vibratio,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:sitting,ISSUE_ON_ITEM,MAINT_ITEM:aircraft,1
ABN_PROC:slight drop in rpm,ISSUE_ON_ITEM,MAINT_ITEM:valve,1
ABN_PROC:slight fluctuations,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:slight power loss,ISSUE_ON_ITEM,MAINT_ITEM:purposes only,1
ABN_PROC:sloppy,ISSUE_ON_ITEM,MAINT_ITEM:servo,1
ABN_PROC:sloppy,ISSUE_ON_ITEM,MAINT_ITEM:throttle linkage,1
FAULT:small dent,ISSUE_ON_ITEM,MAINT_ITEM:exhaust push rod tube,1
FAULT:smiled,ISSUE_ON_ITEM,MAINT_ITEM:exhaust valve,1
FAULT:smiled,ISSUE_ON_ITEM,MAINT_ITEM:piston,1
ABN_PROC:smoking,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:smoothed out,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:some noise,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
FAULT:split,ISSUE_ON_ITEM,MAINT_ITEM:rocker cover gasket,1
ABN_PROC:sput,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:sputter,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:sputter,ISSUE_ON_ITEM,MAINT_ITEM:throttle,1
ABN_PROC:sputtering noise,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:squeezed out,ISSUE_ON_ITEM,MAINT_ITEM:rocker cover gasket,1
ACTION:started,ISSUE_ON_ITEM,MAINT_ITEM:aircraft,1
ABN_PROC:started but ran very rough,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:started making abnormal sound,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:started to ru,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:started to smell heavy fumes,ISSUE_ON_ITEM,MAINT_ITEM:aircraft,1
MAINT_ITEM:starter,ISSUE_ON_ITEM,MAINT_ITEM:baffle,1
FAULT:step,ISSUE_ON_ITEM,MAINT_ITEM:intake,1
ABN_PROC:sticking,ISSUE_ON_ITEM,MAINT_ITEM:cylinder valve,1
ABN_PROC:sticking,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
FAULT:stripped,ISSUE_ON_ITEM,MAINT_ITEM:access panel screw,1
FAULT:stripped,ISSUE_ON_ITEM,MAINT_ITEM:intake,1
FAULT:stripped,ISSUE_ON_ITEM,MAINT_ITEM:intake bolt hole,1
FAULT:stuck,ISSUE_ON_ITEM,MAINT_ITEM:cylinder,1
FAULT:stuck,ISSUE_ON_ITEM,MAINT_ITEM:housing,1
FAULT:stuck,ISSUE_ON_ITEM,MAINT_ITEM:screws,1
ABN_PROC:surging,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:tapping,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
OP_CTX:tearing off,ISSUE_ON_ITEM,MAINT_ITEM:baffle seal,1
ABN_PROC:ticking,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
"ABN_PROC:ticking , chirping noise",ISSUE_ON_ITEM,MAINT_ITEM:aircraft,1
FAULT:tigh,ISSUE_ON_ITEM,MAINT_ITEM:accessory case fitting,1
FAULT:tigh,ISSUE_ON_ITEM,MAINT_ITEM:oil return line,1
FAULT:tight,ISSUE_ON_ITEM,MAINT_ITEM:baffle screw,1
FAULT:tight,ISSUE_ON_ITEM,MAINT_ITEM:exhaust valve,1
ACTION:tightening,ISSUE_ON_ITEM,MAINT_ITEM:rocker cover screws,1
FAULT:timed out,ISSUE_ON_ITEM,MAINT_ITEM:oil cooler,1
FAULT:too large,ISSUE_ON_ITEM,MAINT_ITEM:adel clamp,1
FAULT:too large,ISSUE_ON_ITEM,MAINT_ITEM:baffle plug hole,1
ABN_PROC:too long,ISSUE_ON_ITEM,MAINT_ITEM:intake push rod,1
FAULT:too many,ISSUE_ON_ITEM,MAINT_ITEM:baffle plugs,1
FAULT:too many,ISSUE_ON_ITEM,MAINT_ITEM:ring gear,1
FAULT:too many,ISSUE_ON_ITEM,MAINT_ITEM:tabs,1
FAULT:too many damaged,ISSUE_ON_ITEM,MAINT_ITEM:ring gear,1
FAULT:torn,ISSUE_ON_ITEM,MAINT_ITEM:adel clamp,1
FAULT:torn,ISSUE_ON_ITEM,MAINT_ITEM:air intake,1
FAULT:torn,ISSUE_ON_ITEM,MAINT_ITEM:air intake tubing,1
FAULT:torn,ISSUE_ON_ITEM,MAINT_ITEM:baffle grommet,1
FAULT:torn,ISSUE_ON_ITEM,MAINT_ITEM:baffle material,1
FAULT:torn,ISSUE_ON_ITEM,MAINT_ITEM:cowl mounts,1
FAULT:torn,ISSUE_ON_ITEM,MAINT_ITEM:cowl shock mounts,1
FAULT:torn,ISSUE_ON_ITEM,MAINT_ITEM:cylinder,1
FAULT:torn,ISSUE_ON_ITEM,MAINT_ITEM:primer line sleeve,1
FAULT:torn,ISSUE_ON_ITEM,MAINT_ITEM:rubber baffle seal,1
FAULT:torn,ISSUE_ON_ITEM,MAINT_ITEM:seal,1
FAULT:torn,ISSUE_ON_ITEM,MAINT_ITEM:vacuum pump,1
FAULT:torn loose,ISSUE_ON_ITEM,MAINT_ITEM:baffle seal,1
ABN_PROC:uncommanded increase,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
FAULT:unseated,ISSUE_ON_ITEM,MAINT_ITEM:intake o-ring,1
FAULT:unsecured,ISSUE_ON_ITEM,MAINT_ITEM:baffling seal,1
FAULT:unsupported,ISSUE_ON_ITEM,MAINT_ITEM:wiring,1
ABN_PROC:verify condition,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:very difficult,ISSUE_ON_ITEM,MAINT_ITEM:intake gasket,1
ABN_PROC:vibration,ISSUE_ON_ITEM,MAINT_ITEM:aircraft,1
ABN_PROC:vibration,ISSUE_ON_ITEM,MAINT_ITEM:magneto,1
ABN_PROC:vibration noise,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:vibrations,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:waiting,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:waiting,ISSUE_ON_ITEM,MAINT_ITEM:o-rings,1
ABN_PROC:waiting,ISSUE_ON_ITEM,MAINT_ITEM:push rods,1
ABN_PROC:waiting,ISSUE_ON_ITEM,MAINT_ITEM:rocker arms,1
ABN_PROC:wallard out,ISSUE_ON_ITEM,MAINT_ITEM:baffle plug hole,1
ABN_PROC:wants to die,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:weak,ISSUE_ON_ITEM,MAINT_ITEM:air door spring,1
FAULT:wear,ISSUE_ON_ITEM,MAINT_ITEM:seal,1
FAULT:wear marks,ISSUE_ON_ITEM,MAINT_ITEM:baffle seals,1
ABN_PROC:wearing,ISSUE_ON_ITEM,MAINT_ITEM:air intake camlocks,1
ABN_PROC:wearing,ISSUE_ON_ITEM,MAINT_ITEM:baffle,1
FAULT:wearing,ISSUE_ON_ITEM,MAINT_ITEM:baffle seal,1
ABN_PROC:wearing,ISSUE_ON_ITEM,MAINT_ITEM:baffle tie rod,1
ABN_PROC:wearing,ISSUE_ON_ITEM,MAINT_ITEM:black cowling seal,1
FAULT:wearing,ISSUE_ON_ITEM,MAINT_ITEM:black seal,1
ABN_PROC:wearing,ISSUE_ON_ITEM,MAINT_ITEM:cowl seal,1
FAULT:wearing,ISSUE_ON_ITEM,MAINT_ITEM:inlet,1
ABN_PROC:wearing,ISSUE_ON_ITEM,MAINT_ITEM:intake,1
FAULT:wearing,ISSUE_ON_ITEM,MAINT_ITEM:intake filter,1
ABN_PROC:wearing into,ISSUE_ON_ITEM,MAINT_ITEM:baffle seal,1
ABN_PROC:wearing into,ISSUE_ON_ITEM,MAINT_ITEM:intake,1
ABN_PROC:weeping fuel,ISSUE_ON_ITEM,MAINT_ITEM:air induction elbow,1
FAULT:wet with oil,ISSUE_ON_ITEM,MAINT_ITEM:plugs,1
ABN_PROC:whistling noise,ISSUE_ON_ITEM,MAINT_ITEM:aircraft,1
ABN_PROC:will not make enough,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:will not make power,ISSUE_ON_ITEM,MAINT_ITEM:aircraft,1
ABN_PROC:will not start,ISSUE_ON_ITEM,MAINT_ITEM:aircraft,1
ABN_PROC:will not start,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:will not start hot,ISSUE_ON_ITEM,MAINT_ITEM:left engine,1
OUTCOME:within limi,ISSUE_ON_ITEM,MAINT_ITEM:cylinders,1
ABN_PROC:won ' t start,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
FAULT:won ' t tighten,ISSUE_ON_ITEM,MAINT_ITEM:rocker cover screw,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:access button,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:access plug,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:air door,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:air inlet,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:airbox,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:alteranate air door,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:baffle access hole,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:baffle black seal,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:baffle button plug,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:baffle center section,1
FAULT:worn,ISSUE_ON_ITEM,"MAINT_ITEM:baffle hole , plug",1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:baffle inspection hole,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:baffle snap plug hole,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:baffle spark plug access,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:baffle spark plug access button,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:baffle spark plug caps,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:baffle spark plug hole covers,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:baffling plug,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:black cowling seal,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:brake linings,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:button plug,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:button plug hole,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:clip,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:cowl,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:cylinder,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:exhaust valve,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:filter,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:grommet,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:guide,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:induction,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:inlet,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:intake filter bracket,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:intake filter housing,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:intake tube,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:muffler shroud,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:oil baffle cooler bracket,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:oil return line,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:plug access,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:plug access button,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:plug baffle,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:plug baffle hole plugs,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:plugs,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:rocker shaft,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:rocker shaft plug,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:rubber,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:seal support,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:seals,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:spark plug access,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:spark plug access button,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:spark plug access plug,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:spark plug baffle,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:spark plug baffle hole,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:spark plug baffle hole plugs,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:spark plug baffle plug,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:spark plug baffle plugs,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:spark plugs,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:staple,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:thrust button,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:thrust buttons,1
FAULT:worn,ISSUE_ON_ITEM,MAINT_ITEM:upper baffling,1
FAULT:worn through,ISSUE_ON_ITEM,MAINT_ITEM:baffle tie,1
FAULT:worn through,ISSUE_ON_ITEM,MAINT_ITEM:rivets,1
ABN_PROC:would fluctuate,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:would increase significantly,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:would intermittently lose,ISSUE_ON_ITEM,MAINT_ITEM:aircraft,1
ABN_PROC:would not increase,ISSUE_ON_ITEM,MAINT_ITEM:aircraft,1
ABN_PROC:would not increase,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:would not latch,ISSUE_ON_ITEM,MAINT_ITEM:left door,1
ABN_PROC:would not stabilize,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:would not start,ISSUE_ON_ITEM,MAINT_ITEM:aircraft,1
ABN_PROC:would not stay open,ISSUE_ON_ITEM,MAINT_ITEM:cowl flap,1
ABN_PROC:would quit,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:would rise,ISSUE_ON_ITEM,MAINT_ITEM:aircraft,1
ABN_PROC:would shutdown,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:would sputter when,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:would start to quit,ISSUE_ON_ITEM,MAINT_ITEM:aircraft,1
ABN_PROC:would turn twice,ISSUE_ON_ITEM,MAINT_ITEM:starter,1
FAULT:wouldn ' t adjust,ISSUE_ON_ITEM,MAINT_ITEM:engine,1
ABN_PROC:wouldn ' t start,ISSUE_ON_ITEM,MAINT_ITEM:aircraft,1
FAULT:wrench,ISSUE_ON_ITEM,MAINT_ITEM:cylinder,1
FAULT:wrench,ISSUE_ON_ITEM,MAINT_ITEM:tyrap,1
FAULT:wrong,ISSUE_ON_ITEM,MAINT_ITEM:baffle tie wire,1
FAULT:wrong position,ISSUE_ON_ITEM,MAINT_ITEM:washer,1
TECH_OBS:# 2 in,OBSERVATION_OF_ITEM,MAINT_ITEM:push rods,1
TECH_OBS:1-75,OBSERVATION_OF_ITEM,MAINT_ITEM:engine,1
TECH_OBS:1-78,OBSERVATION_OF_ITEM,MAINT_ITEM:cylinder,1
TECH_OBS:1000,OBSERVATION_OF_ITEM,MAINT_ITEM:engine,1
TECH_OBS:1000 rpm,OBSERVATION_OF_ITEM,MAINT_ITEM:engine,1
TECH_OBS:12.1 ground pressure,OBSERVATION_OF_ITEM,MAINT_ITEM:aircraft,1
TECH_OBS:1200,OBSERVATION_OF_ITEM,MAINT_ITEM:aircraft,1
TECH_OBS:1200,OBSERVATION_OF_ITEM,MAINT_ITEM:throttle,1
TECH_OBS:1200 rp,OBSERVATION_OF_ITEM,MAINT_ITEM:cylinder,1
TECH_OBS:1200 rp,OBSERVATION_OF_ITEM,MAINT_ITEM:cylinders,1
TECH_OBS:14/80 psi,OBSERVATION_OF_ITEM,MAINT_ITEM:cylinder,1
TECH_OBS:1450,OBSERVATION_OF_ITEM,MAINT_ITEM:aircraft,1
TECH_OBS:1560,OBSERVATION_OF_ITEM,MAINT_ITEM:aircraft,1
TECH_OBS:1560,OBSERVATION_OF_ITEM,MAINT_ITEM:engine,1
TECH_OBS:1600 rpm,OBSERVATION_OF_ITEM,MAINT_ITEM:engine,1
TECH_OBS:2-3 secs,OBSERVATION_OF_ITEM,MAINT_ITEM:propeller,1
TECH_OBS:2-70,OBSERVATION_OF_ITEM,MAINT_ITEM:engine,1
TECH_OBS:2-75,OBSERVATION_OF_ITEM,MAINT_ITEM:cylinder,1
TECH_OBS:20 rpm,OBSERVATION_OF_ITEM,MAINT_ITEM:engine,1
TECH_OBS:20 rpm for a few seconds,OBSERVATION_OF_ITEM,MAINT_ITEM:propeller,1
TECH_OBS:20 seconds,OBSERVATION_OF_ITEM,MAINT_ITEM:engine,1
TECH_OBS:20/80,OBSERVATION_OF_ITEM,MAINT_ITEM:cylinder,1
TECH_OBS:200 - 250 rpm,OBSERVATION_OF_ITEM,MAINT_ITEM:engine,1
TECH_OBS:200 plus,OBSERVATION_OF_ITEM,MAINT_ITEM:magneto,1
TECH_OBS:200 to 1200 engine alm,OBSERVATION_OF_ITEM,MAINT_ITEM:engine,1
TECH_OBS:200-300 rpm suddenly,OBSERVATION_OF_ITEM,MAINT_ITEM:engine,1
TECH_OBS:2000 rpm,OBSERVATION_OF_ITEM,MAINT_ITEM:aircraft,1
TECH_OBS:204,OBSERVATION_OF_ITEM,MAINT_ITEM:lock plate,1
TECH_OBS:250,OBSERVATION_OF_ITEM,MAINT_ITEM:engine,1
TECH_OBS:250,OBSERVATION_OF_ITEM,MAINT_ITEM:rotor,1
TECH_OBS:250 rpm,OBSERVATION_OF_ITEM,MAINT_ITEM:engine,1
TECH_OBS:250 rpm,OBSERVATION_OF_ITEM,MAINT_ITEM:magneto,1
TECH_OBS:2600 rpm,OBSERVATION_OF_ITEM,MAINT_ITEM:aircraft,1
TECH_OBS:2600 rpm,OBSERVATION_OF_ITEM,MAINT_ITEM:engine,1
TECH_OBS:2630,OBSERVATION_OF_ITEM,MAINT_ITEM:propeller,1
TECH_OBS:2640 rpm,OBSERVATION_OF_ITEM,MAINT_ITEM:engine,1
TECH_OBS:2667.8,OBSERVATION_OF_ITEM,MAINT_ITEM:fdm card,1
TECH_OBS:2667.8,OBSERVATION_OF_ITEM,MAINT_ITEM:propeller,1
TECH_OBS:2700,OBSERVATION_OF_ITEM,MAINT_ITEM:engine,1
TECH_OBS:2700,OBSERVATION_OF_ITEM,MAINT_ITEM:only 2600,1
TECH_OBS:2700 rpm,OBSERVATION_OF_ITEM,MAINT_ITEM:propeller,1
TECH_OBS:2710 rpm for a few seconds,OBSERVATION_OF_ITEM,MAINT_ITEM:propeller,1
TECH_OBS:2720,OBSERVATION_OF_ITEM,MAINT_ITEM:engine,1
TECH_OBS:2720-2730,OBSERVATION_OF_ITEM,MAINT_ITEM:engine,1
TECH_OBS:2722,OBSERVATION_OF_ITEM,MAINT_ITEM:propeller,1
TECH_OBS:2730 rpm,OBSERVATION_OF_ITEM,MAINT_ITEM:engine,1
TECH_OBS:2730 rpm,OBSERVATION_OF_ITEM,MAINT_ITEM:propeller,1
TECH_OBS:2740 peak rpm,OBSERVATION_OF_ITEM,MAINT_ITEM:propeller,1
TECH_OBS:2740 rpm,OBSERVATION_OF_ITEM,MAINT_ITEM:engine,1
TECH_OBS:2740.3 peak,OBSERVATION_OF_ITEM,MAINT_ITEM:engine,1
TECH_OBS:2750,OBSERVATION_OF_ITEM,MAINT_ITEM:propeller,1
TECH_OBS:2750 - 2760 rpm,OBSERVATION_OF_ITEM,MAINT_ITEM:engine,1
TECH_OBS:2760 rpm max,OBSERVATION_OF_ITEM,MAINT_ITEM:propeller,1
TECH_OBS:2770,OBSERVATION_OF_ITEM,MAINT_ITEM:propeller,1
TECH_OBS:2778,OBSERVATION_OF_ITEM,MAINT_ITEM:propeller,1
TECH_OBS:2840 rpm,OBSERVATION_OF_ITEM,MAINT_ITEM:engine,1
TECH_OBS:3 plus seconds,OBSERVATION_OF_ITEM,MAINT_ITEM:propeller,1
TECH_OBS:3 seconds,OBSERVATION_OF_ITEM,MAINT_ITEM:propeller,1
TECH_OBS:3 to 4 %,OBSERVATION_OF_ITEM,MAINT_ITEM:engine,1
TECH_OBS:3-4 seconds,OBSERVATION_OF_ITEM,MAINT_ITEM:engine,1
TECH_OBS:3-70,OBSERVATION_OF_ITEM,MAINT_ITEM:engine,1
TECH_OBS:3-78,OBSERVATION_OF_ITEM,MAINT_ITEM:cylinder,1
TECH_OBS:30 sec,OBSERVATION_OF_ITEM,MAINT_ITEM:engine,1
TECH_OBS:3275 rpm,OBSERVATION_OF_ITEM,MAINT_ITEM:engine,1
TECH_OBS:3300 rpm,OBSERVATION_OF_ITEM,MAINT_ITEM:engine,1
TECH_OBS:3350,OBSERVATION_OF_ITEM,MAINT_ITEM:engine,1
TECH_OBS:350 rpm,OBSERVATION_OF_ITEM,MAINT_ITEM:cylinder,1
TECH_OBS:3961.3 tachometer,OBSERVATION_OF_ITEM,MAINT_ITEM:filter,1
TECH_OBS:4-7,OBSERVATION_OF_ITEM,MAINT_ITEM:cylinder,1
TECH_OBS:45/80,OBSERVATION_OF_ITEM,MAINT_ITEM:cylinder,1
TECH_OBS:48 psi,OBSERVATION_OF_ITEM,MAINT_ITEM:cylinder,1
TECH_OBS:5 secs,OBSERVATION_OF_ITEM,MAINT_ITEM:propeller,1
TECH_OBS:503 degrees,OBSERVATION_OF_ITEM,MAINT_ITEM:engine,1
TECH_OBS:5500 feet,OBSERVATION_OF_ITEM,MAINT_ITEM:engine,1
TECH_OBS:57/80 psi comp,OBSERVATION_OF_ITEM,MAINT_ITEM:cylinder,1
TECH_OBS:57/80 psi comp,OBSERVATION_OF_ITEM,MAINT_ITEM:exhaust valve,1
TECH_OBS:6 seconds,OBSERVATION_OF_ITEM,MAINT_ITEM:propeller,1
TECH_OBS:650 rpm,OBSERVATION_OF_ITEM,MAINT_ITEM:engine,1
TECH_OBS:690 rpm,OBSERVATION_OF_ITEM,MAINT_ITEM:engine,1
TECH_OBS:72,OBSERVATION_OF_ITEM,MAINT_ITEM:cylinder,1
TECH_OBS:72/80,OBSERVATION_OF_ITEM,MAINT_ITEM:cylinder,1
TECH_OBS:75/80,OBSERVATION_OF_ITEM,MAINT_ITEM:cylinder,1
TECH_OBS:76/80,OBSERVATION_OF_ITEM,MAINT_ITEM:cylinder,1
TECH_OBS:78/80,OBSERVATION_OF_ITEM,MAINT_ITEM:cylinder,1
TECH_OBS:79/80,OBSERVATION_OF_ITEM,MAINT_ITEM:cylinder,1
TECH_OBS:800 rpm,OBSERVATION_OF_ITEM,MAINT_ITEM:aircraft,1
TECH_OBS:800 to 1400 rpm,OBSERVATION_OF_ITEM,MAINT_ITEM:engine,1
TECH_OBS:a few different times,OBSERVATION_OF_ITEM,MAINT_ITEM:engine,1
TECH_OBS:a few seconds,OBSERVATION_OF_ITEM,MAINT_ITEM:engine,1
TECH_OBS:about eighty,OBSERVATION_OF_ITEM,MAINT_ITEM:engine,1
TECH_OBS:above 22 inches,OBSERVATION_OF_ITEM,MAINT_ITEM:propeller,1
TECH_OBS:all cht temperatures in,OBSERVATION_OF_ITEM,MAINT_ITEM:cylinder,1
TECH_OBS:all compressions 74 plus,OBSERVATION_OF_ITEM,MAINT_ITEM:propeller,1
TECH_OBS:all temperatures and pressure,OBSERVATION_OF_ITEM,MAINT_ITEM:engine,1
TECH_OBS:approximately 1 second,OBSERVATION_OF_ITEM,MAINT_ITEM:propeller,1
TECH_OBS:approximately 2 seconds,OBSERVATION_OF_ITEM,MAINT_ITEM:engine,1
TECH_OBS:approximately three seconds,OBSERVATION_OF_ITEM,MAINT_ITEM:engine,1
TECH_OBS:around 34 psi,OBSERVATION_OF_ITEM,MAINT_ITEM:cylinder,1
TECH_OBS:at least three instances,OBSERVATION_OF_ITEM,MAINT_ITEM:engine,1
TECH_OBS:below 100,OBSERVATION_OF_ITEM,MAINT_ITEM:engine,1
TECH_OBS:below 1000,OBSERVATION_OF_ITEM,MAINT_ITEM:engine,1
TECH_OBS:below 1000 rpm,OBSERVATION_OF_ITEM,MAINT_ITEM:engine,1
